pizza_id,customer_id,employee_id,created_at,fulfilled_at
436,35,1,2025-01-04 10:00:00,2025-01-04 10:32:00
437,32,4,2025-01-04 12:40:00,2025-01-04 13:09:00
438,255,1,2025-01-04 10:15:00,2025-01-04 10:30:00
439,21,3,2025-01-04 17:29:00,2025-01-04 17:52:00
440,179,3,2025-01-04 21:53:00,2025-01-04 22:24:00
441,178,2,2025-01-04 18:52:00,2025-01-04 19:13:00
442,295,1,2025-01-04 20:24:00,2025-01-04 20:43:00
443,153,4,2025-01-04 10:08:00,2025-01-04 10:42:00
444,16,4,2025-01-04 21:51:00,2025-01-04 22:11:00
445,92,4,2025-01-04 18:55:00,2025-01-04 19:15:00
446,164,4,2025-01-04 12:57:00,2025-01-04 13:21:00
447,188,1,2025-01-04 12:55:00,2025-01-04 13:21:00
448,72,4,2025-01-04 13:06:00,2025-01-04 13:24:00
449,210,3,2025-01-04 16:11:00,2025-01-04 16:30:00
450,65,3,2025-01-04 15:19:00,2025-01-04 15:51:00
451,298,3,2025-01-04 12:21:00,2025-01-04 12:54:00
452,242,3,2025-01-04 12:16:00,2025-01-04 12:43:00
453,270,4,2025-01-04 21:03:00,2025-01-04 21:21:00
454,140,2,2025-01-04 18:27:00,2025-01-04 18:42:00
455,73,1,2025-01-04 17:19:00,2025-01-04 17:43:00
456,291,3,2025-01-04 20:52:00,2025-01-04 21:04:00
457,114,4,2025-01-04 14:33:00,2025-01-04 15:04:00
458,90,4,2025-01-04 16:44:00,2025-01-04 17:13:00
459,43,3,2025-01-04 11:59:00,2025-01-04 12:17:00
460,112,4,2025-01-05 18:45:00,2025-01-05 19:04:00
461,247,1,2025-01-05 17:06:00,2025-01-05 17:19:00
462,31,4,2025-01-05 12:47:00,2025-01-05 13:16:00
463,42,1,2025-01-05 11:17:00,2025-01-05 11:33:00
464,212,3,2025-01-05 18:14:00,2025-01-05 18:26:00
465,3,2,2025-01-05 20:50:00,2025-01-05 21:20:00
466,115,2,2025-01-05 19:11:00,2025-01-05 19:42:00
467,199,1,2025-01-05 17:51:00,2025-01-05 18:11:00
468,156,2,2025-01-05 20:35:00,2025-01-05 20:59:00
469,174,3,2025-01-05 19:36:00,2025-01-05 19:50:00
470,41,1,2025-01-05 21:23:00,2025-01-05 21:40:00
471,124,2,2025-01-05 10:40:00,2025-01-05 11:10:00
472,238,1,2025-01-05 17:01:00,2025-01-05 17:29:00
473,38,3,2025-01-05 20:37:00,2025-01-05 21:11:00
474,211,1,2025-01-05 16:43:00,2025-01-05 17:07:00
475,144,1,2025-01-05 13:20:00,2025-01-05 13:52:00
476,48,1,2025-01-05 16:04:00,2025-01-05 16:29:00
477,72,1,2025-01-05 17:59:00,2025-01-05 18:21:00
478,89,1,2025-01-05 13:00:00,2025-01-05 13:16:00
479,105,4,2025-01-05 19:44:00,2025-01-05 20:17:00
480,122,2,2025-01-05 11:24:00,2025-01-05 11:41:00
481,253,2,2025-01-05 21:17:00,2025-01-05 21:50:00
482,125,1,2025-01-05 19:56:00,2025-01-05 20:29:00
483,15,1,2025-01-05 19:32:00,2025-01-05 19:53:00
484,240,2,2025-01-05 12:10:00,2025-01-05 12:43:00
485,191,4,2025-01-05 18:21:00,2025-01-05 18:37:00
486,128,1,2025-01-05 19:22:00,2025-01-05 19:37:00
487,177,2,2025-01-05 19:12:00,2025-01-05 19:40:00
488,242,1,2025-01-05 11:39:00,2025-01-05 11:52:00
489,287,3,2025-01-05 19:08:00,2025-01-05 19:23:00
490,30,1,2025-01-05 15:23:00,2025-01-05 15:48:00
491,235,4,2025-01-05 18:00:00,2025-01-05 18:32:00
492,275,2,2025-01-05 13:42:00,2025-01-05 13:58:00
493,220,1,2025-01-05 12:28:00,2025-01-05 12:52:00
494,1,2,2025-01-05 10:00:00,2025-01-05 10:23:00
495,251,3,2025-01-05 16:35:00,2025-01-05 17:07:00
496,55,2,2025-01-05 16:35:00,2025-01-05 17:09:00
497,5,3,2025-01-05 18:10:00,2025-01-05 18:27:00
498,101,2,2025-01-05 18:00:00,2025-01-05 18:23:00
499,83,3,2025-01-05 12:03:00,2025-01-05 12:30:00
500,179,2,2025-01-05 18:28:00,2025-01-05 18:57:00
501,260,2,2025-01-05 12:55:00,2025-01-05 13:23:00
502,254,4,2025-01-05 11:05:00,2025-01-05 11:19:00
503,244,1,2025-01-05 19:55:00,2025-01-05 20:23:00
504,288,2,2025-01-05 18:08:00,2025-01-05 18:26:00
505,241,1,2025-01-05 12:52:00,2025-01-05 13:14:00
506,69,1,2025-01-05 20:23:00,2025-01-05 20:37:00
507,261,2,2025-01-05 13:52:00,2025-01-05 14:20:00
508,250,2,2025-01-05 18:01:00,2025-01-05 18:18:00
509,167,4,2025-01-05 19:29:00,2025-01-05 19:48:00
510,141,2,2025-01-05 17:25:00,2025-01-05 17:44:00
511,259,1,2025-01-05 11:43:00,2025-01-05 11:57:00
512,206,2,2025-01-05 16:51:00,2025-01-05 17:24:00
513,126,2,2025-01-05 17:54:00,2025-01-05 18:23:00
514,273,3,2025-01-05 14:36:00,2025-01-05 15:01:00
515,192,2,2025-01-05 20:51:00,2025-01-05 21:03:00
516,86,4,2025-01-05 20:51:00,2025-01-05 21:22:00
517,200,2,2025-01-05 19:38:00,2025-01-05 19:52:00
518,187,1,2025-01-05 21:11:00,2025-01-05 21:39:00
519,73,1,2025-01-05 17:19:00,2025-01-05 17:38:00
520,82,3,2025-01-05 10:00:00,2025-01-05 10:31:00
521,180,3,2025-01-05 12:44:00,2025-01-05 13:07:00
522,252,4,2025-01-05 17:40:00,2025-01-05 18:05:00
523,164,4,2025-01-05 19:26:00,2025-01-05 19:52:00
524,182,1,2025-01-05 13:47:00,2025-01-05 14:03:00
525,264,2,2025-01-05 19:49:00,2025-01-05 20:08:00
526,196,2,2025-01-05 19:31:00,2025-01-05 19:58:00
527,266,2,2025-01-05 21:53:00,2025-01-05 22:11:00
528,33,3,2025-01-05 10:25:00,2025-01-05 10:46:00
529,29,2,2025-01-05 12:24:00,2025-01-05 12:46:00
530,44,3,2025-01-05 20:15:00,2025-01-05 20:30:00
531,149,3,2025-01-05 11:58:00,2025-01-05 12:11:00
532,76,1,2025-01-05 17:39:00,2025-01-05 18:09:00
533,213,1,2025-01-05 12:19:00,2025-01-05 12:40:00
534,14,3,2025-01-05 19:22:00,2025-01-05 19:34:00
535,153,1,2025-01-05 19:58:00,2025-01-05 20:24:00
536,239,4,2025-01-05 21:23:00,2025-01-05 21:55:00
537,197,2,2025-01-05 21:35:00,2025-01-05 21:51:00
538,97,2,2025-01-05 10:00:00,2025-01-05 10:20:00
539,52,3,2025-01-05 10:00:00,2025-01-05 10:21:00
540,88,1,2025-01-05 19:50:00,2025-01-05 20:03:00
541,292,3,2025-01-05 10:00:00,2025-01-05 10:21:00
542,66,4,2025-01-05 21:53:00,2025-01-05 22:12:00
543,294,3,2025-01-05 15:31:00,2025-01-05 15:47:00
544,282,2,2025-01-05 12:10:00,2025-01-05 12:39:00
545,45,3,2025-01-05 16:07:00,2025-01-05 16:33:00
546,50,4,2025-01-05 12:23:00,2025-01-05 12:51:00
547,289,3,2025-01-05 10:25:00,2025-01-05 10:42:00
548,35,2,2025-01-05 19:28:00,2025-01-05 20:02:00
549,94,4,2025-01-05 16:52:00,2025-01-05 17:12:00
550,147,4,2025-01-05 16:28:00,2025-01-05 16:59:00
551,17,1,2025-01-05 21:53:00,2025-01-05 22:25:00
552,230,1,2025-01-05 11:27:00,2025-01-05 11:49:00
553,237,2,2025-01-05 19:31:00,2025-01-05 19:56:00
554,280,2,2025-01-05 17:04:00,2025-01-05 17:20:00
555,143,4,2025-01-05 12:13:00,2025-01-05 12:28:00
556,98,1,2025-01-05 21:53:00,2025-01-05 22:07:00
557,114,1,2025-01-05 15:25:00,2025-01-05 15:48:00
558,296,4,2025-01-05 14:06:00,2025-01-05 14:18:00
559,194,2,2025-01-05 21:53:00,2025-01-05 22:06:00
560,205,4,2025-01-05 19:30:00,2025-01-05 19:43:00
561,113,1,2025-01-05 19:09:00,2025-01-05 19:25:00
562,251,3,2025-01-06 20:01:00,2025-01-06 20:32:00
563,169,4,2025-01-06 16:38:00,2025-01-06 17:09:00
564,156,4,2025-01-06 17:34:00,2025-01-06 18:06:00
565,39,4,2025-01-06 18:05:00,2025-01-06 18:39:00
566,199,2,2025-01-06 18:49:00,2025-01-06 19:10:00
567,262,4,2025-01-06 20:34:00,2025-01-06 20:59:00
568,31,4,2025-01-06 17:18:00,2025-01-06 17:44:00
569,263,4,2025-01-06 16:13:00,2025-01-06 16:45:00
570,287,3,2025-01-06 18:55:00,2025-01-06 19:10:00
571,212,4,2025-01-06 19:59:00,2025-01-06 20:26:00
572,244,3,2025-01-06 18:00:00,2025-01-06 18:20:00
573,285,2,2025-01-06 18:22:00,2025-01-06 18:38:00
574,300,4,2025-01-06 20:36:00,2025-01-06 21:10:00
575,240,3,2025-01-06 11:26:00,2025-01-06 11:40:00
576,282,3,2025-01-06 12:12:00,2025-01-06 12:27:00
577,269,3,2025-01-06 19:21:00,2025-01-06 19:34:00
578,44,2,2025-01-06 11:05:00,2025-01-06 11:33:00
579,17,1,2025-01-06 12:18:00,2025-01-06 12:51:00
580,279,1,2025-01-06 13:02:00,2025-01-06 13:28:00
581,118,3,2025-01-06 11:52:00,2025-01-06 12:24:00
582,52,1,2025-01-06 16:18:00,2025-01-06 16:49:00
583,298,4,2025-01-06 19:06:00,2025-01-06 19:38:00
584,125,4,2025-01-06 19:42:00,2025-01-06 20:04:00
585,79,4,2025-01-06 12:47:00,2025-01-06 13:12:00
586,109,3,2025-01-06 11:54:00,2025-01-06 12:11:00
587,218,4,2025-01-06 20:14:00,2025-01-06 20:39:00
588,207,2,2025-01-06 19:25:00,2025-01-06 19:53:00
589,237,2,2025-01-06 10:00:00,2025-01-06 10:33:00
590,176,4,2025-01-06 17:30:00,2025-01-06 18:01:00
591,290,2,2025-01-06 12:54:00,2025-01-06 13:10:00
592,190,3,2025-01-06 11:17:00,2025-01-06 11:51:00
593,135,1,2025-01-06 19:05:00,2025-01-06 19:35:00
594,196,2,2025-01-06 12:20:00,2025-01-06 12:45:00
595,261,4,2025-01-06 11:21:00,2025-01-06 11:50:00
596,289,1,2025-01-06 16:00:00,2025-01-06 16:15:00
597,172,2,2025-01-06 10:00:00,2025-01-06 10:25:00
598,97,1,2025-01-06 11:09:00,2025-01-06 11:22:00
599,63,3,2025-01-06 10:00:00,2025-01-06 10:20:00
600,233,1,2025-01-06 11:59:00,2025-01-06 12:26:00
601,55,3,2025-01-06 16:54:00,2025-01-06 17:12:00
602,195,3,2025-01-06 12:54:00,2025-01-06 13:23:00
603,83,1,2025-01-06 10:00:00,2025-01-06 10:34:00
604,74,1,2025-01-06 11:41:00,2025-01-06 12:11:00
605,167,1,2025-01-06 10:00:00,2025-01-06 10:18:00
606,24,2,2025-01-06 17:49:00,2025-01-06 18:17:00
607,254,3,2025-01-06 18:50:00,2025-01-06 19:20:00
608,2,2,2025-01-06 12:24:00,2025-01-06 12:43:00
609,120,1,2025-01-06 10:00:00,2025-01-06 10:32:00
610,9,1,2025-01-06 17:46:00,2025-01-06 18:19:00
611,192,4,2025-01-06 10:00:00,2025-01-06 10:31:00
612,71,1,2025-01-06 17:37:00,2025-01-06 17:55:00
613,187,3,2025-01-06 12:54:00,2025-01-06 13:20:00
614,232,3,2025-01-06 18:02:00,2025-01-06 18:26:00
615,82,4,2025-01-06 17:04:00,2025-01-06 17:37:00
616,194,1,2025-01-06 17:19:00,2025-01-06 17:41:00
617,204,4,2025-01-06 17:45:00,2025-01-06 18:01:00
618,266,4,2025-01-07 20:06:00,2025-01-07 20:23:00
619,169,4,2025-01-07 20:06:00,2025-01-07 20:40:00
620,299,4,2025-01-07 12:20:00,2025-01-07 12:42:00
621,140,3,2025-01-07 18:53:00,2025-01-07 19:07:00
622,250,2,2025-01-07 13:02:00,2025-01-07 13:16:00
623,216,4,2025-01-07 17:50:00,2025-01-07 18:14:00
624,133,1,2025-01-07 13:30:00,2025-01-07 13:48:00
625,36,2,2025-01-07 17:26:00,2025-01-07 18:00:00
626,232,4,2025-01-07 12:14:00,2025-01-07 12:26:00
627,42,1,2025-01-07 19:13:00,2025-01-07 19:29:00
628,258,4,2025-01-07 17:15:00,2025-01-07 17:30:00
629,101,2,2025-01-07 12:46:00,2025-01-07 13:16:00
630,131,2,2025-01-07 16:26:00,2025-01-07 16:55:00
631,62,2,2025-01-07 13:07:00,2025-01-07 13:25:00
632,194,2,2025-01-07 20:14:00,2025-01-07 20:38:00
633,49,4,2025-01-07 11:24:00,2025-01-07 11:44:00
634,98,4,2025-01-07 18:32:00,2025-01-07 18:53:00
635,65,1,2025-01-07 10:00:00,2025-01-07 10:24:00
636,104,2,2025-01-07 20:01:00,2025-01-07 20:31:00
637,178,3,2025-01-07 17:41:00,2025-01-07 18:05:00
638,295,2,2025-01-07 13:20:00,2025-01-07 13:34:00
639,249,1,2025-01-07 12:06:00,2025-01-07 12:40:00
640,28,1,2025-01-07 17:29:00,2025-01-07 18:01:00
641,290,1,2025-01-07 12:36:00,2025-01-07 13:02:00
642,283,1,2025-01-07 13:21:00,2025-01-07 13:41:00
643,166,1,2025-01-07 19:24:00,2025-01-07 19:39:00
644,195,3,2025-01-07 19:21:00,2025-01-07 19:54:00
645,234,1,2025-01-07 12:13:00,2025-01-07 12:42:00
646,86,4,2025-01-07 20:30:00,2025-01-07 20:48:00
647,8,4,2025-01-07 10:39:00,2025-01-07 10:59:00
648,271,1,2025-01-07 10:00:00,2025-01-07 10:21:00
649,33,4,2025-01-07 13:06:00,2025-01-07 13:23:00
650,230,4,2025-01-07 18:36:00,2025-01-07 19:07:00
651,85,1,2025-01-07 13:03:00,2025-01-07 13:15:00
652,132,3,2025-01-07 17:59:00,2025-01-07 18:28:00
653,163,4,2025-01-07 15:53:00,2025-01-07 16:18:00
654,202,2,2025-01-07 15:17:00,2025-01-07 15:29:00
655,72,4,2025-01-07 10:00:00,2025-01-07 10:31:00
656,119,1,2025-01-07 10:52:00,2025-01-07 11:16:00
657,63,2,2025-01-07 12:31:00,2025-01-07 13:00:00
658,32,4,2025-01-07 21:45:00,2025-01-07 22:02:00
659,50,4,2025-01-07 10:52:00,2025-01-07 11:14:00
660,105,4,2025-01-07 17:14:00,2025-01-07 17:37:00
661,206,3,2025-01-07 17:59:00,2025-01-07 18:29:00
662,242,2,2025-01-07 18:14:00,2025-01-07 18:42:00
663,76,1,2025-01-07 21:53:00,2025-01-07 22:26:00
664,150,3,2025-01-07 14:03:00,2025-01-07 14:22:00
665,38,1,2025-01-07 19:01:00,2025-01-07 19:28:00
666,215,4,2025-01-07 13:33:00,2025-01-07 13:57:00
667,143,2,2025-01-07 19:12:00,2025-01-07 19:34:00
668,282,3,2025-01-07 13:17:00,2025-01-07 13:29:00
669,286,4,2025-01-07 11:05:00,2025-01-07 11:20:00
670,268,1,2025-01-07 16:39:00,2025-01-07 17:12:00
671,37,2,2025-01-07 17:51:00,2025-01-07 18:23:00
672,165,1,2025-01-07 20:23:00,2025-01-07 20:49:00
673,243,1,2025-01-07 10:00:00,2025-01-07 10:14:00
674,110,2,2025-01-07 10:52:00,2025-01-07 11:07:00
675,70,1,2025-01-07 18:11:00,2025-01-07 18:37:00
676,53,3,2025-01-07 19:23:00,2025-01-07 19:54:00
677,228,1,2025-01-07 11:34:00,2025-01-07 12:07:00
678,52,4,2025-01-07 20:23:00,2025-01-07 20:51:00
679,209,1,2025-01-07 19:33:00,2025-01-07 19:47:00
680,156,3,2025-01-07 12:26:00,2025-01-07 12:40:00
681,96,1,2025-01-07 13:58:00,2025-01-07 14:26:00
682,127,3,2025-01-07 14:03:00,2025-01-07 14:33:00
683,171,2,2025-01-07 11:37:00,2025-01-07 12:07:00
684,64,1,2025-01-07 12:22:00,2025-01-07 12:41:00
685,180,3,2025-01-07 11:36:00,2025-01-07 12:02:00
686,246,3,2025-01-07 19:33:00,2025-01-07 19:55:00
687,247,2,2025-01-07 21:53:00,2025-01-07 22:06:00
688,22,4,2025-01-07 11:22:00,2025-01-07 11:34:00
689,221,2,2025-01-07 20:18:00,2025-01-07 20:51:00
690,77,4,2025-01-07 10:00:00,2025-01-07 10:31:00
691,269,3,2025-01-07 11:08:00,2025-01-07 11:29:00
692,26,1,2025-01-07 17:49:00,2025-01-07 18:14:00
693,147,1,2025-01-07 21:53:00,2025-01-07 22:05:00
694,27,4,2025-01-07 13:50:00,2025-01-07 14:07:00
695,263,3,2025-01-08 17:10:00,2025-01-08 17:34:00
696,166,1,2025-01-08 20:09:00,2025-01-08 20:35:00
697,81,4,2025-01-08 16:14:00,2025-01-08 16:36:00
698,237,4,2025-01-08 10:00:00,2025-01-08 10:31:00
699,78,1,2025-01-08 14:20:00,2025-01-08 14:43:00
700,94,4,2025-01-08 20:18:00,2025-01-08 20:51:00
701,42,3,2025-01-08 19:31:00,2025-01-08 20:02:00
702,251,2,2025-01-08 17:51:00,2025-01-08 18:07:00
703,239,3,2025-01-08 15:48:00,2025-01-08 16:18:00
704,86,1,2025-01-08 17:04:00,2025-01-08 17:38:00
705,211,2,2025-01-08 10:13:00,2025-01-08 10:44:00
706,171,4,2025-01-08 14:25:00,2025-01-08 14:58:00
707,35,1,2025-01-08 21:25:00,2025-01-08 21:51:00
708,67,3,2025-01-08 17:54:00,2025-01-08 18:21:00
709,14,1,2025-01-08 21:53:00,2025-01-08 22:09:00
710,291,2,2025-01-08 19:38:00,2025-01-08 20:05:00
711,61,2,2025-01-08 15:02:00,2025-01-08 15:29:00
712,283,4,2025-01-08 16:55:00,2025-01-08 17:25:00
713,216,2,2025-01-08 16:08:00,2025-01-08 16:40:00
714,3,3,2025-01-08 10:00:00,2025-01-08 10:19:00
715,258,1,2025-01-08 15:50:00,2025-01-08 16:14:00
716,106,1,2025-01-08 20:15:00,2025-01-08 20:38:00
717,206,1,2025-01-08 10:00:00,2025-01-08 10:19:00
718,17,2,2025-01-08 20:36:00,2025-01-08 21:10:00
719,122,1,2025-01-08 15:15:00,2025-01-08 15:43:00
720,120,3,2025-01-08 13:22:00,2025-01-08 13:55:00
721,19,4,2025-01-08 12:38:00,2025-01-08 13:09:00
722,140,2,2025-01-08 15:35:00,2025-01-08 16:08:00
723,56,4,2025-01-08 10:00:00,2025-01-08 10:32:00
724,121,2,2025-01-08 10:24:00,2025-01-08 10:38:00
725,148,1,2025-01-08 20:24:00,2025-01-08 20:58:00
726,74,4,2025-01-08 18:18:00,2025-01-08 18:34:00
727,165,3,2025-01-08 10:46:00,2025-01-08 11:16:00
728,246,1,2025-01-08 11:47:00,2025-01-08 12:18:00
729,197,2,2025-01-08 10:00:00,2025-01-08 10:18:00
730,299,3,2025-01-08 13:53:00,2025-01-08 14:09:00
731,186,3,2025-01-08 20:08:00,2025-01-08 20:33:00
732,112,3,2025-01-08 12:18:00,2025-01-08 12:52:00
733,223,4,2025-01-08 19:56:00,2025-01-08 20:15:00
734,262,3,2025-01-08 12:57:00,2025-01-08 13:26:00
735,95,4,2025-01-08 16:10:00,2025-01-08 16:39:00
736,229,4,2025-01-08 10:00:00,2025-01-08 10:34:00
737,101,3,2025-01-08 18:47:00,2025-01-08 19:02:00
738,271,1,2025-01-08 17:28:00,2025-01-08 17:57:00
739,193,4,2025-01-08 10:12:00,2025-01-08 10:39:00
740,267,4,2025-01-08 14:57:00,2025-01-08 15:26:00
741,221,2,2025-01-08 16:55:00,2025-01-08 17:11:00
742,16,1,2025-01-09 18:11:00,2025-01-09 18:25:00
743,183,4,2025-01-09 12:05:00,2025-01-09 12:20:00
744,105,1,2025-01-09 15:42:00,2025-01-09 15:56:00
745,293,2,2025-01-09 20:06:00,2025-01-09 20:18:00
746,140,4,2025-01-09 10:00:00,2025-01-09 10:27:00
747,198,2,2025-01-09 12:18:00,2025-01-09 12:45:00
748,77,1,2025-01-09 20:06:00,2025-01-09 20:36:00
749,96,2,2025-01-09 13:54:00,2025-01-09 14:07:00
750,242,2,2025-01-09 10:52:00,2025-01-09 11:12:00
751,27,2,2025-01-09 19:16:00,2025-01-09 19:39:00
752,168,4,2025-01-09 13:56:00,2025-01-09 14:08:00
753,199,1,2025-01-09 11:03:00,2025-01-09 11:37:00
754,169,3,2025-01-09 21:30:00,2025-01-09 21:59:00
755,176,1,2025-01-09 18:05:00,2025-01-09 18:30:00
756,210,2,2025-01-09 19:36:00,2025-01-09 20:03:00
757,239,4,2025-01-09 18:32:00,2025-01-09 19:05:00
758,231,3,2025-01-09 10:00:00,2025-01-09 10:22:00
759,222,2,2025-01-09 17:25:00,2025-01-09 17:53:00
760,182,3,2025-01-09 17:38:00,2025-01-09 17:59:00
761,281,4,2025-01-09 13:50:00,2025-01-09 14:24:00
762,187,1,2025-01-09 21:53:00,2025-01-09 22:17:00
763,24,4,2025-01-09 14:01:00,2025-01-09 14:22:00
764,34,4,2025-01-09 21:53:00,2025-01-09 22:14:00
765,129,1,2025-01-09 17:57:00,2025-01-09 18:24:00
766,60,4,2025-01-09 20:03:00,2025-01-09 20:28:00
767,56,4,2025-01-09 10:48:00,2025-01-09 11:12:00
768,163,1,2025-01-09 17:28:00,2025-01-09 17:43:00
769,53,4,2025-01-09 10:00:00,2025-01-09 10:14:00
770,112,4,2025-01-09 18:56:00,2025-01-09 19:26:00
771,154,1,2025-01-09 19:51:00,2025-01-09 20:05:00
772,9,3,2025-01-09 21:03:00,2025-01-09 21:18:00
773,12,4,2025-01-09 21:09:00,2025-01-09 21:35:00
774,243,3,2025-01-09 12:53:00,2025-01-09 13:10:00
775,232,2,2025-01-09 19:21:00,2025-01-09 19:55:00
776,255,3,2025-01-09 20:42:00,2025-01-09 21:16:00
777,43,2,2025-01-09 10:00:00,2025-01-09 10:20:00
778,278,2,2025-01-09 17:48:00,2025-01-09 18:15:00
779,205,3,2025-01-09 10:09:00,2025-01-09 10:35:00
780,275,1,2025-01-09 14:27:00,2025-01-09 14:52:00
781,294,2,2025-01-09 18:15:00,2025-01-09 18:38:00
782,271,3,2025-01-09 17:39:00,2025-01-09 17:57:00
783,33,4,2025-01-09 15:44:00,2025-01-09 16:13:00
784,73,1,2025-01-09 20:06:00,2025-01-09 20:18:00
785,248,3,2025-01-09 10:00:00,2025-01-09 10:26:00
786,238,4,2025-01-09 18:02:00,2025-01-09 18:23:00
787,58,2,2025-01-09 19:38:00,2025-01-09 19:58:00
788,37,1,2025-01-09 14:41:00,2025-01-09 14:57:00
789,22,2,2025-01-09 13:18:00,2025-01-09 13:47:00
790,99,1,2025-01-09 20:08:00,2025-01-09 20:24:00
791,229,4,2025-01-09 15:27:00,2025-01-09 15:58:00
792,31,1,2025-01-09 18:17:00,2025-01-09 18:51:00
793,7,2,2025-01-09 21:53:00,2025-01-09 22:25:00
794,227,4,2025-01-09 15:55:00,2025-01-09 16:23:00
795,141,4,2025-01-09 10:57:00,2025-01-09 11:17:00
796,164,2,2025-01-09 19:29:00,2025-01-09 20:02:00
797,94,4,2025-01-09 19:44:00,2025-01-09 20:00:00
798,184,3,2025-01-09 18:13:00,2025-01-09 18:47:00
799,106,4,2025-01-09 11:00:00,2025-01-09 11:29:00
800,44,1,2025-01-09 18:28:00,2025-01-09 18:43:00
801,278,1,2025-01-10 18:25:00,2025-01-10 18:40:00
802,23,2,2025-01-10 19:38:00,2025-01-10 20:07:00
803,286,3,2025-01-10 12:04:00,2025-01-10 12:33:00
804,210,1,2025-01-10 13:27:00,2025-01-10 13:44:00
805,110,1,2025-01-10 14:53:00,2025-01-10 15:13:00
806,234,3,2025-01-10 10:30:00,2025-01-10 10:56:00
807,150,3,2025-01-10 10:16:00,2025-01-10 10:37:00
808,219,2,2025-01-10 21:02:00,2025-01-10 21:22:00
809,167,1,2025-01-10 19:38:00,2025-01-10 20:10:00
810,9,1,2025-01-10 13:21:00,2025-01-10 13:46:00
811,72,1,2025-01-10 17:34:00,2025-01-10 17:55:00
812,235,2,2025-01-10 19:43:00,2025-01-10 20:05:00
813,1,4,2025-01-10 10:55:00,2025-01-10 11:10:00
814,80,2,2025-01-10 12:34:00,2025-01-10 13:07:00
815,208,1,2025-01-10 11:30:00,2025-01-10 11:49:00
816,257,3,2025-01-10 18:58:00,2025-01-10 19:13:00
817,202,4,2025-01-10 18:19:00,2025-01-10 18:48:00
818,244,3,2025-01-10 20:11:00,2025-01-10 20:39:00
819,238,2,2025-01-10 14:16:00,2025-01-10 14:49:00
820,189,4,2025-01-10 12:57:00,2025-01-10 13:16:00
821,70,4,2025-01-10 11:50:00,2025-01-10 12:19:00
822,84,1,2025-01-10 19:35:00,2025-01-10 19:53:00
823,153,1,2025-01-10 21:53:00,2025-01-10 22:07:00
824,15,4,2025-01-10 11:32:00,2025-01-10 12:02:00
825,213,3,2025-01-10 18:13:00,2025-01-10 18:29:00
826,192,3,2025-01-10 11:55:00,2025-01-10 12:07:00
827,224,4,2025-01-10 20:08:00,2025-01-10 20:31:00
828,114,2,2025-01-10 16:07:00,2025-01-10 16:20:00
829,253,1,2025-01-10 18:56:00,2025-01-10 19:19:00
830,222,1,2025-01-10 13:32:00,2025-01-10 13:59:00
831,297,1,2025-01-10 18:13:00,2025-01-10 18:47:00
832,175,4,2025-01-10 18:38:00,2025-01-10 18:55:00
833,186,3,2025-01-10 12:52:00,2025-01-10 13:22:00
834,275,3,2025-01-10 13:06:00,2025-01-10 13:25:00
835,232,2,2025-01-10 20:58:00,2025-01-10 21:14:00
836,204,2,2025-01-10 17:41:00,2025-01-10 17:58:00
837,295,1,2025-01-10 21:53:00,2025-01-10 22:15:00
838,166,2,2025-01-10 18:05:00,2025-01-10 18:35:00
839,34,3,2025-01-10 17:17:00,2025-01-10 17:48:00
840,294,3,2025-01-10 19:00:00,2025-01-10 19:26:00
841,261,4,2025-01-10 13:33:00,2025-01-10 13:46:00
842,288,4,2025-01-10 16:58:00,2025-01-10 17:11:00
843,214,4,2025-01-10 12:15:00,2025-01-10 12:42:00
844,74,3,2025-01-10 17:55:00,2025-01-10 18:13:00
845,206,4,2025-01-10 11:01:00,2025-01-10 11:22:00
846,226,4,2025-01-10 14:52:00,2025-01-10 15:10:00
847,161,1,2025-01-10 11:31:00,2025-01-10 11:53:00
848,242,1,2025-01-10 19:16:00,2025-01-10 19:43:00
849,4,4,2025-01-10 20:06:00,2025-01-10 20:38:00
850,195,2,2025-01-10 10:29:00,2025-01-10 11:00:00
851,300,1,2025-01-10 13:21:00,2025-01-10 13:46:00
852,199,3,2025-01-10 17:42:00,2025-01-10 17:54:00
853,22,4,2025-01-10 19:06:00,2025-01-10 19:23:00
854,205,4,2025-01-10 10:24:00,2025-01-10 10:49:00
855,143,2,2025-01-10 17:09:00,2025-01-10 17:22:00
856,105,4,2025-01-10 17:44:00,2025-01-10 18:08:00
857,270,4,2025-01-10 17:18:00,2025-01-10 17:49:00
858,113,1,2025-01-10 15:37:00,2025-01-10 16:01:00
859,95,4,2025-01-10 11:29:00,2025-01-10 11:50:00
860,247,1,2025-01-10 18:34:00,2025-01-10 19:08:00
861,287,1,2025-01-10 11:26:00,2025-01-10 12:00:00
862,239,3,2025-01-10 14:15:00,2025-01-10 14:49:00
863,154,2,2025-01-10 16:51:00,2025-01-10 17:17:00
864,207,2,2025-01-10 18:44:00,2025-01-10 19:05:00
865,126,1,2025-01-10 13:17:00,2025-01-10 13:29:00
866,48,2,2025-01-10 20:24:00,2025-01-10 20:48:00
867,135,3,2025-01-10 16:09:00,2025-01-10 16:28:00
868,281,4,2025-01-10 18:13:00,2025-01-10 18:35:00
869,209,1,2025-01-10 13:27:00,2025-01-10 13:48:00
870,25,4,2025-01-10 11:37:00,2025-01-10 12:05:00
871,171,2,2025-01-10 12:08:00,2025-01-10 12:31:00
